,id,date,dateStandard,value,unit,address,coordinates,date_modified,acronimo_short
23,ME00HR0002,202104192300000000,UTC,83.7,%,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.705073, 'lng': -9.209563}",2021-04-19 23:00:00,ME00
24,METEMP0002,202104192300000000,UTC,15.9,ºC,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.705073, 'lng': -9.209563}",2021-04-19 23:00:00,METE
25,ME00VI0002,202104192300000000,UTC,-99.0,km/h,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.705073, 'lng': -9.209563}",2021-04-19 23:00:00,ME00
26,ME00VD0002,202104192300000000,UTC,-99.0,º,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.705073, 'lng': -9.209563}",2021-04-19 23:00:00,ME00
27,ME00PP0002,202104192300000000,UTC,-99.0,mm,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.705073, 'lng': -9.209563}",2021-04-19 23:00:00,ME00
28,QA00NO0003,202104192300000000,UTC,8.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,QA00
29,QA0NO20003,202104192300000000,UTC,102.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,QA0N
30,QA00O30003,202104192300000000,UTC,-99.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,QA00
31,QAPM250003,202104200000000000,UTC,2.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-20 00:00:00,QAPM
32,QAPM100003,202104200000000000,UTC,7.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-20 00:00:00,QAPM
33,QA0SO20003,202104200000000000,UTC,-99.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-20 00:00:00,QA0S
34,QA00CO0003,202104200000000000,UTC,20.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-20 00:00:00,QA00
35,RULAEQ0003,202104192300000000,UTC,54.0,dB(A),Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,RULA
36,ME00PA0003,202104192300000000,UTC,1017.0,Mbar,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,ME00
37,ME00HR0003,202104192300000000,UTC,78.7,%,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,ME00
38,METEMP0003,202104192300000000,UTC,16.7,ºC,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,METE
39,ME00VI0003,202104192300000000,UTC,-99.0,km/h,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,ME00
40,ME00VD0003,202104192300000000,UTC,-99.0,º,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,ME00
41,ME00PP0003,202104192300000000,UTC,-99.0,mm,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705245, 'lng': -9.143278}",2021-04-19 23:00:00,ME00
42,QA0NO20004,202104192300000000,UTC,23.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,QA0N
43,QAPM250004,202104200000000000,UTC,4.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QAPM
44,QAPM100004,202104200000000000,UTC,7.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QAPM
45,QA00CO0004,202104200000000000,UTC,196.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QA00
46,RULAEQ0004,202104192300000000,UTC,60.0,dB(A),Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,RULA
47,ME00PA0004,202104192300000000,UTC,1021.0,Mbar,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,ME00
48,ME00HR0004,202104192300000000,UTC,85.9,%,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,ME00
49,METEMP0004,202104192300000000,UTC,17.0,ºC,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,METE
50,QA00NO0007,202104192300000000,UTC,130.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,QA00
51,QA0NO20007,202104192300000000,UTC,165.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,QA0N
52,QA00O30007,202104192300000000,UTC,277.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,QA00
53,QAPM250007,202104200000000000,UTC,4.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-20 00:00:00,QAPM
54,QAPM100007,202104200000000000,UTC,11.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-20 00:00:00,QAPM
55,QA0SO20007,202104200000000000,UTC,25.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-20 00:00:00,QA0S
56,QA00CO0007,202104200000000000,UTC,514.0,µg/m3,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-20 00:00:00,QA00
57,RULAEQ0007,202104192300000000,UTC,58.0,dB(A),Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,RULA
58,ME00PA0007,202104192300000000,UTC,810.0,Mbar,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,ME00
59,ME00HR0007,202104192300000000,UTC,60.9,%,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,ME00
60,METEMP0007,202104192300000000,UTC,13.9,ºC,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,METE
61,ME00VI0007,202104192300000000,UTC,1.6,km/h,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,ME00
62,ME00VD0007,202104192300000000,UTC,271.0,º,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,ME00
63,ME00PP0007,202104192300000000,UTC,-99.0,mm,Largo dos Caminhos de Ferro,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712653, 'lng': -9.123771}",2021-04-19 23:00:00,ME00
64,QA0NO20010,202104192300000000,UTC,43.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,QA0N
65,QAPM250010,202104200000000000,UTC,2.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QAPM
66,QAPM100010,202104200000000000,UTC,6.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QAPM
67,QA00CO0010,202104200000000000,UTC,260.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-20 00:00:00,QA00
68,ME00PA0010,202104192300000000,UTC,1020.0,Mbar,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,ME00
69,ME00HR0010,202104192300000000,UTC,85.0,%,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,ME00
70,METEMP0010,202104192300000000,UTC,16.2,ºC,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-19 23:00:00,METE
71,QA0NO20012,202104192300000000,UTC,30.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-19 23:00:00,QA0N
72,QAPM250012,202103310000000000,UTC,5.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-03-31 00:00:00,QAPM
73,QAPM100012,202103310000000000,UTC,13.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-03-31 00:00:00,QAPM
74,QA00CO0012,202104200000000000,UTC,269.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-20 00:00:00,QA00
75,RULAEQ0012,202104192300000000,UTC,66.0,dB(A),Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-19 23:00:00,RULA
76,ME00PA0012,202104192300000000,UTC,1021.0,Mbar,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-19 23:00:00,ME00
77,ME00HR0012,202104192300000000,UTC,83.8,%,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-19 23:00:00,ME00
78,METEMP0012,202104192300000000,UTC,17.0,ºC,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-19 23:00:00,METE
79,QA00NO0014,202104192300000000,UTC,-99.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,QA00
80,QA0NO20014,202104192300000000,UTC,232.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,QA0N
81,QA00O30014,202104192300000000,UTC,123.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,QA00
82,QAPM250014,202104200000000000,UTC,4.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-20 00:00:00,QAPM
83,QAPM100014,202104200000000000,UTC,11.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-20 00:00:00,QAPM
84,QA0SO20014,202104200000000000,UTC,13.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-20 00:00:00,QA0S
85,QA00CO0014,202104200000000000,UTC,95.0,µg/m3,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-20 00:00:00,QA00
86,RULAEQ0014,202104192300000000,UTC,53.0,dB(A),Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,RULA
87,ME00PA0014,202104192300000000,UTC,1016.0,Mbar,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,ME00
88,ME00HR0014,202104192300000000,UTC,78.0,%,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,ME00
89,METEMP0014,202104192300000000,UTC,16.7,ºC,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,METE
90,ME00VI0014,202104192300000000,UTC,-99.0,km/h,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,ME00
91,ME00VD0014,202104192300000000,UTC,-99.0,º,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,ME00
92,ME00PP0014,202104192300000000,UTC,-99.0,mm,Martim Moniz - Rua do Arco do Marquês de Alegrete,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.715545, 'lng': -9.136296}",2021-04-19 23:00:00,ME00
93,QA0NO20016,202104192300000000,UTC,28.0,µg/m3,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-19 23:00:00,QA0N
94,QAPM250016,202103310000000000,UTC,6.0,µg/m3,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-03-31 00:00:00,QAPM
95,QAPM100016,202103310000000000,UTC,11.0,µg/m3,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-03-31 00:00:00,QAPM
96,QA00CO0016,202104200000000000,UTC,275.0,µg/m3,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-20 00:00:00,QA00
97,ME00PA0016,202104192300000000,UTC,1020.0,Mbar,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-19 23:00:00,ME00
98,ME00HR0016,202104192300000000,UTC,88.1,%,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-19 23:00:00,ME00
99,METEMP0016,202104192300000000,UTC,16.3,ºC,Praça São João Bosco,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-19 23:00:00,METE
100,QA0NO20018,202104192300000000,UTC,25.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-19 23:00:00,QA0N
101,QAPM250018,202104200000000000,UTC,3.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-20 00:00:00,QAPM
102,QAPM100018,202104200000000000,UTC,6.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-20 00:00:00,QAPM
103,QA00CO0018,202104200000000000,UTC,181.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-20 00:00:00,QA00
104,RULAEQ0018,202104192300000000,UTC,57.0,dB(A),Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-19 23:00:00,RULA
105,ME00PA0018,202104192300000000,UTC,1009.0,Mbar,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-19 23:00:00,ME00
106,ME00HR0018,202104192300000000,UTC,89.0,%,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-19 23:00:00,ME00
107,METEMP0018,202104192300000000,UTC,16.3,ºC,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-19 23:00:00,METE
108,QA00NO0019,202104192300000000,UTC,77.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,QA00
109,QA0NO20019,202104192300000000,UTC,220.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,QA0N
110,QA00O30019,202104192300000000,UTC,67.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,QA00
111,QAPM250019,202104200000000000,UTC,-99.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-20 00:00:00,QAPM
112,QAPM100019,202104200000000000,UTC,2.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-20 00:00:00,QAPM
113,QA0SO20019,202104200000000000,UTC,13.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-20 00:00:00,QA0S
114,QA00CO0019,202104200000000000,UTC,115.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-20 00:00:00,QA00
115,RULAEQ0019,202104192300000000,UTC,47.0,dB(A),Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,RULA
116,ME00PA0019,202104192300000000,UTC,992.0,Mbar,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,ME00
117,ME00HR0019,202104192300000000,UTC,85.8,%,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.7200992146107, 'lng': -9.1955135125524}",2021-04-19 23:00:00,ME00
